unique_id,graph_type,cluster_label,is_noise,FEN,ECO,Name,new unique ID,move_number,part_index,part_filename,partition_move_id
"rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -_B90_Sicilian Defense: Najdorf Variation, English Attack, Anti-English_white",white,43,FALSE,rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -,B90,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English","rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -_B90_Sicilian Defense: Najdorf Variation, English Attack, Anti-English",1221,3,dashboard_data_part_03.json,139
"rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -_B90_Sicilian Defense: Najdorf Variation, English Attack, Anti-English_black",black,-1,TRUE,rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -,B90,"Sicilian Defense: Najdorf Variation, English Attack, Anti-English","rnbqkb1r/1p2pppp/p2p4/8/3NP1n1/2N1B3/PPP2PPP/R2QKB1R w KQkq -_B90_Sicilian Defense: Najdorf Variation, English Attack, Anti-English",1221,3,dashboard_data_part_03.json,139
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -_B90_Sicilian Defense: Najdorf Variation, Freak Attack_white",white,46,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -,B90,"Sicilian Defense: Najdorf Variation, Freak Attack","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -_B90_Sicilian Defense: Najdorf Variation, Freak Attack",1222,3,dashboard_data_part_03.json,140
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -_B90_Sicilian Defense: Najdorf Variation, Freak Attack_black",black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -,B90,"Sicilian Defense: Najdorf Variation, Freak Attack","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP2PPP/R1BQKBR1 b Qkq -_B90_Sicilian Defense: Najdorf Variation, Freak Attack",1222,3,dashboard_data_part_03.json,140
"rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -_B90_Sicilian Defense: Najdorf Variation, Lipnitsky Attack_white",white,51,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack","rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -_B90_Sicilian Defense: Najdorf Variation, Lipnitsky Attack",1223,3,dashboard_data_part_03.json,141
"rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -_B90_Sicilian Defense: Najdorf Variation, Lipnitsky Attack_black",black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack","rnbqkb1r/1p2pppp/p2p1n2/8/2BNP3/2N5/PPP2PPP/R1BQK2R b KQkq -_B90_Sicilian Defense: Najdorf Variation, Lipnitsky Attack",1223,3,dashboard_data_part_03.json,141
"rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack_white",white,44,FALSE,rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack","rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack",1224,3,dashboard_data_part_03.json,142
"rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack_black",black,71,FALSE,rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack","rnbqkb1r/1p3ppp/p2ppn2/8/3NP1P1/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack",1224,3,dashboard_data_part_03.json,142
"rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit_white",white,58,FALSE,rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit","rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit",1225,3,dashboard_data_part_03.json,143
"rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit_black",black,21,FALSE,rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit","rnbqkb1r/1p3p1p/p2p1np1/4pNP1/4P3/2N1B3/PPP2P1P/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit",1225,3,dashboard_data_part_03.json,143
"rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, English Attack, with f3_white",white,80,FALSE,rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, English Attack, with f3","rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, English Attack, with f3",1226,3,dashboard_data_part_03.json,144
"rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, English Attack, with f3_black",black,71,FALSE,rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -,B90,"Sicilian Defense: Scheveningen Variation, English Attack, with f3","rnbqkb1r/1p3ppp/p2ppn2/8/3NP3/2N1BP2/PPP3PP/R2QKB1R b KQkq -_B90_Sicilian Defense: Scheveningen Variation, English Attack, with f3",1226,3,dashboard_data_part_03.json,144
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B91_Sicilian Defense: Najdorf Variation, Zagreb Variation_white",white,51,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -,B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B91_Sicilian Defense: Najdorf Variation, Zagreb Variation",1227,3,dashboard_data_part_03.json,145
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B91_Sicilian Defense: Najdorf Variation, Zagreb Variation_black",black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -,B91,"Sicilian Defense: Najdorf Variation, Zagreb Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N3P1/PPP2P1P/R1BQKB1R b KQkq -_B91_Sicilian Defense: Najdorf Variation, Zagreb Variation",1227,3,dashboard_data_part_03.json,145
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation_white",white,59,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation",1228,3,dashboard_data_part_03.json,146
"rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation_black",black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NP3/2N5/PPP1BPPP/R1BQK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation",1228,3,dashboard_data_part_03.json,146
"rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation_white",white,-1,TRUE,rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation","rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation",1229,3,dashboard_data_part_03.json,147
"rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation_black",black,42,FALSE,rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation","rn1qkb1r/1p3ppp/p2pbn2/4p3/4P3/1NN1B3/PPP1BPPP/R2QK2R b KQkq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation",1229,3,dashboard_data_part_03.json,147
"rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line_white",white,57,FALSE,rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line","rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line",1230,3,dashboard_data_part_03.json,148
"rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line_black",black,42,FALSE,rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line","rn1qk2r/1p2bppp/p2pbn2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w kq -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line",1230,3,dashboard_data_part_03.json,148
"rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line_white",white,57,FALSE,rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line","rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",1231,3,dashboard_data_part_03.json,149
"rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line_black",black,45,FALSE,rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line","rnbq1rk1/1p2bppp/p2p1n2/4p3/4P3/1NN5/PPP1BPPP/R1BQ1RK1 w - -_B92_Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",1231,3,dashboard_data_part_03.json,149
"rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -_B93_Sicilian Defense: Najdorf Variation, Amsterdam Variation_white",white,-1,TRUE,rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -,B93,"Sicilian Defense: Najdorf Variation, Amsterdam Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -_B93_Sicilian Defense: Najdorf Variation, Amsterdam Variation",1232,3,dashboard_data_part_03.json,150
"rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -_B93_Sicilian Defense: Najdorf Variation, Amsterdam Variation_black",black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -,B93,"Sicilian Defense: Najdorf Variation, Amsterdam Variation","rnbqkb1r/1p2pppp/p2p1n2/8/3NPP2/2N5/PPP3PP/R1BQKB1R b KQkq -_B93_Sicilian Defense: Najdorf Variation, Amsterdam Variation",1232,3,dashboard_data_part_03.json,150
rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -_B94_Sicilian Defense: Najdorf Variation_white,white,31,FALSE,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -,B94,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -_B94_Sicilian Defense: Najdorf Variation,1233,3,dashboard_data_part_03.json,151
rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -_B94_Sicilian Defense: Najdorf Variation_black,black,49,FALSE,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -,B94,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p2pppp/p2p1n2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R b KQkq -_B94_Sicilian Defense: Najdorf Variation,1233,3,dashboard_data_part_03.json,151
"r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -_B94_Sicilian Defense: Najdorf Variation, Ivkov Variation_white",white,55,FALSE,r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -,B94,"Sicilian Defense: Najdorf Variation, Ivkov Variation","r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -_B94_Sicilian Defense: Najdorf Variation, Ivkov Variation",1234,3,dashboard_data_part_03.json,152
"r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -_B94_Sicilian Defense: Najdorf Variation, Ivkov Variation_black",black,58,FALSE,r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -,B94,"Sicilian Defense: Najdorf Variation, Ivkov Variation","r3kb1r/1b3ppp/p2ppn2/qpn1P1B1/3N4/1BN5/PPPQ1PPP/2KRR3 b kq -_B94_Sicilian Defense: Najdorf Variation, Ivkov Variation",1234,3,dashboard_data_part_03.json,152
rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -_B95_Sicilian Defense: Najdorf Variation_white,white,31,FALSE,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -,B95,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -_B95_Sicilian Defense: Najdorf Variation,1235,3,dashboard_data_part_03.json,153
rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -_B95_Sicilian Defense: Najdorf Variation_black,black,71,FALSE,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -,B95,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NP3/2N5/PPP2PPP/R2QKB1R w KQkq -_B95_Sicilian Defense: Najdorf Variation,1235,3,dashboard_data_part_03.json,153
rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation_white,white,46,FALSE,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -,B96,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation,1236,3,dashboard_data_part_03.json,154
rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation_black,black,71,FALSE,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -,B96,Sicilian Defense: Najdorf Variation,rnbqkb1r/1p3ppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation,1236,3,dashboard_data_part_03.json,154
"r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Neo-Classical Defense_white",white,46,FALSE,r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B96,"Sicilian Defense: Najdorf Variation, Neo-Classical Defense","r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Neo-Classical Defense",1237,3,dashboard_data_part_03.json,155
"r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Neo-Classical Defense_black",black,21,FALSE,r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B96,"Sicilian Defense: Najdorf Variation, Neo-Classical Defense","r1bqkb1r/1p3ppp/p1nppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Neo-Classical Defense",1237,3,dashboard_data_part_03.json,155
"rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation_white",white,-1,TRUE,rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B96,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation","rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation",1238,3,dashboard_data_part_03.json,156
"rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation_black",black,71,FALSE,rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B96,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation","rnbqkb1r/5ppp/p2ppn2/1p4B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation",1238,3,dashboard_data_part_03.json,156
"rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line_white",white,58,FALSE,rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -,B96,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line","rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line",1239,3,dashboard_data_part_03.json,157
"rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line_black",black,14,FALSE,rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -,B96,"Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line","rnb1kb1r/2q2ppp/p3pn2/1p2P1B1/3N4/2N5/PPP1Q1PP/R3KB1R b KQkq -_B96_Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line",1239,3,dashboard_data_part_03.json,157
"rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted_white",white,58,FALSE,rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted","rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted",1240,3,dashboard_data_part_03.json,158
"rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted_black",black,4,FALSE,rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted","rnb1kb1r/1p3ppp/p2ppn2/6B1/3NPP2/q1N5/P1PQ2PP/1R2KB1R w Kkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted",1240,3,dashboard_data_part_03.json,158
"rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation_white",white,46,FALSE,rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation","rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation",1241,3,dashboard_data_part_03.json,159
"rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation_black",black,20,FALSE,rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B97,"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation","rnb1kb1r/1p3ppp/pq1ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B97_Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation",1241,3,dashboard_data_part_03.json,159
rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation_white,white,46,FALSE,rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B98,Sicilian Defense: Najdorf Variation,rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation,1242,3,dashboard_data_part_03.json,160
rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation_black,black,71,FALSE,rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -,B98,Sicilian Defense: Najdorf Variation,rnbqk2r/1p2bppp/p2ppn2/6B1/3NPP2/2N5/PPP3PP/R2QKB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation,1242,3,dashboard_data_part_03.json,160
"rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation, Browne Variation_white",white,51,FALSE,rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -,B98,"Sicilian Defense: Najdorf Variation, Browne Variation","rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation, Browne Variation",1243,3,dashboard_data_part_03.json,161
"rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation, Browne Variation_black",black,69,FALSE,rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -,B98,"Sicilian Defense: Najdorf Variation, Browne Variation","rnb1k2r/1pq1bpp1/p2ppn1p/8/3NPP1B/2N2Q2/PPP3PP/R3KB1R w KQkq -_B98_Sicilian Defense: Najdorf Variation, Browne Variation",1243,3,dashboard_data_part_03.json,161
